timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6966.029509273	0.000000000	3.917	0.290	0.373	-0.034	1.509790	1	4294967295
6966.329133222	0.000000000	3.859	0.227	0.322	-0.047	1.735414	1	4294967295
6966.628929093	0.000000000	3.780	0.158	0.270	-0.061	1.855322	1	4294967295
6966.929081063	0.000000000	3.673	0.102	0.214	-0.070	1.882378	1	4294967295
6967.229036208	0.000000000	3.553	0.077	0.159	-0.070	1.953498	1	4294967295
6967.528851544	0.000000000	3.436	0.020	0.109	-0.078	1.902038	1	4294967295
6967.828851191	0.000000000	3.290	0.042	0.057	-0.065	2.625001	1	4294967295
6968.128815314	0.000000000	3.113	-0.011	-0.001	-0.073	2.137126	1	4294967295
6968.428973213	0.000000000	2.884	-0.052	-0.069	-0.076	2.261086	1	4294967295
6968.729194831	0.000000000	2.688	-0.092	-0.121	-0.079	1.978572	1	4294967295
6969.029227847	0.000000000	2.474	-0.197	-0.174	-0.099	2.043455	1	4294967295
6969.329480056	0.000000000	2.231	-0.228	-0.229	-0.098	1.967262	1	4294967295
6969.629425876	0.000000000	1.936	-0.282	-0.295	-0.102	2.034601	1	4294967295
6969.929714994	0.000000000	1.644	-0.335	-0.354	-0.106	1.897731	1	4294967295
6970.229944597	0.000000000	1.366	-0.389	-0.404	-0.110	1.684844	1	4294967295
6970.530033461	0.000000000	1.133	-0.419	-0.436	-0.108	1.251304	1	4294967295
6970.830359165	0.000000000	0.891	-0.444	-0.468	-0.105	1.218414	1	4294967295
6971.130567333	0.000000000	0.651	-0.480	-0.497	-0.105	1.111079	1	4294967295
6971.434158020	0.000000000	0.405	-0.515	-0.525	-0.104	1.066446	1	4294967295
6971.730849743	0.000000000	0.165	-0.555	-0.549	-0.105	0.964771	1	4294967295
6972.030961732	0.000000000	-0.071	-0.607	-0.570	-0.109	0.884488	1	4294967295
6972.331132806	0.000000000	-0.297	-0.670	-0.586	-0.116	0.732387	1	4294967295
6972.631461807	0.000000000	-0.546	-0.776	-0.608	-0.133	0.902886	1	4294967295
6972.931264699	0.000000000	-0.767	-0.878	-0.621	-0.147	0.801956	1	4294967295
6973.231172438	0.000000000	-0.983	-1.046	-0.631	-0.177	1.059277	1	4294967295
6973.530993378	0.000000000	-1.172	-1.223	-0.632	-0.208	1.067363	1	4294967295
6973.830850023	0.000000000	-1.333	-1.401	-0.625	-0.238	1.058039	1	4294967295
6974.130831042	0.000000000	-1.476	-1.586	-0.613	-0.268	1.128957	1	4294967295
6974.430545644	0.000000000	-1.598	-1.767	-0.596	-0.294	1.188939	1	4294967295
6974.730160820	0.000000000	-1.717	-1.927	-0.581	-0.312	1.195138	1	4294967295
6975.029730878	0.000000000	-1.808	-2.222	-0.556	-0.368	2.170508	1	4294967295
6975.329264627	0.000000000	-1.845	-2.431	-0.521	-0.394	1.592594	1	4294967295
6975.628626545	0.000000000	-1.931	-2.740	-0.499	-0.448	3.078205	1	4294967295
6975.928183298	0.000000000	-1.901	-2.879	-0.451	-0.450	1.734052	1	4294967295
6976.227683781	0.000000000	-1.840	-3.045	-0.399	-0.459	1.917924	1	4294967295
6976.527250233	0.000000000	-1.709	-3.248	-0.331	-0.477	2.171849	1	4294967295
6976.826812663	0.000000000	-1.636	-3.384	-0.286	-0.475	1.809115	1	4294967295
6977.126395836	0.000000000	-1.577	-3.519	-0.249	-0.472	1.727521	1	4294967295
6977.426152112	0.000000000	-1.490	-3.621	-0.208	-0.460	1.861072	1	4294967295
6977.725915402	0.000000000	-1.319	-3.714	-0.148	-0.447	2.268323	1	4294967295
6978.025854707	0.000000000	-1.189	-3.760	-0.103	-0.422	2.062591	1	4294967295
6978.325958399	0.000000000	-1.001	-3.783	-0.046	-0.394	2.255215	1	4294967295
6978.625873957	0.000000000	-0.738	-3.800	0.025	-0.367	2.390758	1	4294967295
6978.926078708	0.000000000	-0.577	-3.685	0.065	-0.309	2.340397	1	4294967295
6979.226126993	0.000000000	-0.426	-3.539	0.100	-0.246	2.336512	1	4294967295
6979.526513314	0.000000000	-0.224	-3.367	0.144	-0.183	2.363898	1	4294967295
6979.826680100	0.000000000	-0.050	-3.166	0.178	-0.116	2.391603	1	4294967295
6980.126876528	0.000000000	0.139	-2.930	0.213	-0.046	2.418415	1	4294967295
6980.427296348	0.000000000	0.277	-2.689	0.232	0.022	2.271885	1	4294967295
6980.727529834	0.000000000	0.373	-2.459	0.238	0.084	2.172482	1	4294967295
6981.028021008	0.000000000	0.450	-2.220	0.239	0.144	2.080922	1	4294967295
