timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
3620.651192000	3620.641928836	3.695	3.301	0.182	-0.207	0.044927	1	4294967295	1508335818
3620.951273000	3620.941912975	3.747	3.193	0.180	-0.220	0.045560	1	4294967295	1508335818
3621.251240000	3621.241893582	3.795	3.089	0.177	-0.232	0.037622	1	4294967295	1508335819
3621.551315000	3621.541876912	3.839	2.984	0.174	-0.243	0.044138	1	4294967295	1508335819
3621.851366000	3621.841865180	3.885	2.885	0.172	-0.251	0.042169	1	4294967295	1508335819
3622.151346000	3622.141850072	3.926	2.786	0.168	-0.258	0.031719	1	4294967295	1508335820
3622.451361000	3622.441832895	3.953	2.684	0.161	-0.266	0.019015	1	4294967295	1508335820
3622.751283000	3622.741811219	3.985	2.587	0.156	-0.272	0.027312	1	4294967295	1508335820
3623.051307000	3623.041798890	4.015	2.496	0.151	-0.276	0.015880	1	4294967295	1508335820
3623.351359000	3623.341769754	4.055	2.394	0.149	-0.283	0.018341	1	4294967295	1508335821
3623.651599000	3623.641742766	4.082	2.294	0.143	-0.289	0.031861	1	4294967295	1508335821
3623.951621000	3623.941710300	4.079	2.195	0.130	-0.294	0.024035	1	4294967295	1508335821
3624.251629000	3624.241674093	4.069	2.103	0.116	-0.298	0.016296	1	4294967295	1508335822
3624.551695000	3624.541651322	4.083	1.987	0.110	-0.307	0.020046	1	4294967295	1508335822
3624.851758000	3624.841619923	4.091	1.888	0.102	-0.311	0.026752	1	4294967295	1508335822
3625.151836000	3625.141586617	4.091	1.792	0.093	-0.314	0.035864	1	4294967295	1508335823
3625.451923000	3625.441552852	4.095	1.698	0.086	-0.316	0.043624	1	4294967295	1508335823
3625.752015000	3625.741518509	4.095	1.606	0.078	-0.318	0.041852	1	4294967295	1508335823
3626.071194000	3626.041500657	4.063	1.504	0.064	-0.321	0.038274	1	4294967295	1508335823
3626.370994000	3626.341477713	4.002	1.410	0.043	-0.323	0.023805	1	4294967295	1508335824
3626.652285000	3626.641447861	3.997	1.309	0.037	-0.326	0.024223	1	4294967295	1508335824
3626.952385000	3626.941400175	3.960	1.230	0.024	-0.323	0.021447	1	4294967295	1508335824
3627.252479000	3627.241351599	3.926	1.150	0.012	-0.322	0.016938	1	4294967295	1508335825
3627.552759000	3627.541316863	3.914	1.057	0.007	-0.322	0.015277	1	4294967295	1508335825
3627.852927000	3627.841275992	3.883	0.969	-0.003	-0.322	0.010251	1	4294967295	1508335825
3628.153036000	3628.141238958	3.841	0.886	-0.015	-0.321	0.017376	1	4294967295	1508335826
3628.453198000	3628.441204528	3.811	0.806	-0.023	-0.318	0.011269	1	4294967295	1508335826
3628.753343000	3628.741164778	3.767	0.714	-0.035	-0.319	0.021921	1	4294967295	1508335826
3629.053517000	3629.041126782	3.719	0.628	-0.046	-0.318	0.021499	1	4294967295	1508335826
3629.353678000	3629.341100811	3.681	0.541	-0.053	-0.317	0.022616	1	4294967295	1508335827
3629.653817000	3629.641072419	3.634	0.468	-0.063	-0.312	0.023858	1	4294967295	1508335827
3629.954001000	3629.941037313	3.586	0.389	-0.072	-0.309	0.017548	1	4294967295	1508335827
3630.254035000	3630.241003693	3.547	0.303	-0.079	-0.308	0.023357	1	4294967295	1508335828
3630.554165000	3630.540969114	3.505	0.222	-0.086	-0.307	0.023265	1	4294967295	1508335828
3630.854244000	3630.840932614	3.464	0.143	-0.092	-0.304	0.026042	1	4294967295	1508335828
3631.154459000	3631.140896508	3.411	0.069	-0.100	-0.301	0.028013	1	4294967295	1508335829
3631.454694000	3631.440861127	3.354	-0.006	-0.109	-0.298	0.024610	1	4294967295	1508335829
3631.754864000	3631.740831871	3.292	-0.071	-0.118	-0.292	0.028247	1	4294967295	1508335829
3632.054980000	3632.040792412	3.200	-0.118	-0.134	-0.283	0.017212	1	4294967295	1508335829
3632.355115000	3632.340745276	3.115	-0.170	-0.148	-0.276	0.013399	1	4294967295	1508335830
3632.655232000	3632.640707077	3.040	-0.213	-0.158	-0.266	0.012957	1	4294967295	1508335830
3632.955390000	3632.940670740	2.969	-0.274	-0.166	-0.262	0.027407	1	4294967295	1508335830
3633.255632000	3633.240634976	2.897	-0.335	-0.174	-0.259	0.021092	1	4294967295	1508335831
3633.555806000	3633.540603810	2.825	-0.386	-0.181	-0.252	0.024035	1	4294967295	1508335831
3633.855928000	3633.840571473	2.760	-0.430	-0.185	-0.245	0.023353	1	4294967295	1508335831
3634.156056000	3634.140535409	2.684	-0.477	-0.192	-0.238	0.026184	1	4294967295	1508335832
3634.456224000	3634.440495485	2.604	-0.501	-0.200	-0.226	0.025384	1	4294967295	1508335832
3634.756350000	3634.740465707	2.542	-0.540	-0.201	-0.219	0.020404	1	4294967295	1508335832
3635.060612000	3635.040452716	2.469	-0.589	-0.205	-0.215	0.080125	1	4294967295	1508335832
3636.862602000	3636.840415851	1.998	-0.857	-0.229	-0.189	0.062063	1	4294967295	1508335834
3637.162201000	3637.140355184	1.844	-0.840	-0.249	-0.173	0.036397	1	4294967295	1508335835
3637.457738000	3637.440285185	1.743	-0.797	-0.257	-0.151	0.025697	1	4294967295	1508335835
3637.757675000	3637.740219814	1.641	-0.765	-0.265	-0.133	0.021644	1	4294967295	1508335835
3638.057744000	3638.040163229	1.541	-0.735	-0.272	-0.116	0.022493	1	4294967295	1508335835
3638.357787000	3638.340123200	1.453	-0.728	-0.275	-0.105	0.028051	1	4294967295	1508335836
3638.657959000	3638.640078926	1.364	-0.708	-0.279	-0.092	0.018610	1	4294967295	1508335836
3638.958124000	3638.940044335	1.267	-0.685	-0.283	-0.079	0.020041	1	4294967295	1508335836
3639.258251000	3639.240008137	1.169	-0.671	-0.289	-0.069	0.015309	1	4294967295	1508335837
3639.558173000	3639.539973901	1.074	-0.648	-0.292	-0.057	0.017562	1	4294967295	1508335837
3639.858678000	3639.839950548	0.971	-0.624	-0.297	-0.046	0.019330	1	4294967295	1508335837
3640.158819000	3640.139929753	0.876	-0.599	-0.300	-0.035	0.019514	1	4294967295	1508335838
3640.461023000	3640.439908987	0.772	-0.584	-0.304	-0.028	0.019304	1	4294967295	1508335838
3640.760961000	3640.739894026	0.687	-0.579	-0.303	-0.025	0.015832	1	4294967295	1508335838
3641.061091000	3641.039874995	0.592	-0.555	-0.305	-0.016	0.018121	1	4294967295	1508335838
3641.361164000	3641.339856233	0.501	-0.522	-0.305	-0.006	0.024925	1	4294967295	1508335839
3641.658375000	3641.639811620	0.435	-0.463	-0.299	0.011	0.030270	1	4294967295	1508335839
3641.958548000	3641.939775404	0.367	-0.405	-0.294	0.026	0.031705	1	4294967295	1508335839
3642.258543000	3642.239738404	0.303	-0.356	-0.288	0.037	0.031739	1	4294967295	1508335840
3642.558547000	3642.539704953	0.246	-0.317	-0.281	0.044	0.039466	1	4294967295	1508335840
3642.858500000	3642.839680712	0.197	-0.268	-0.272	0.054	0.040024	1	4294967295	1508335840
3643.158410000	3643.139664039	0.158	-0.205	-0.260	0.066	0.041063	1	4294967295	1508335841
3643.458330000	3643.439648957	0.123	-0.159	-0.248	0.073	0.035296	1	4294967295	1508335841
3643.758351000	3643.739627621	0.059	-0.104	-0.246	0.081	0.068930	1	4294967295	1508335841
3644.058271000	3644.039606441	0.013	-0.022	-0.239	0.096	0.040067	1	4294967295	1508335841
3644.361654000	3644.339602456	-0.045	0.031	-0.235	0.102	0.017275	1	4294967295	1508335842
3644.661837000	3644.639613419	-0.107	0.083	-0.232	0.107	0.056659	1	4294967295	1508335842
3644.962059000	3644.939609579	-0.143	0.134	-0.223	0.112	0.034076	1	4294967295	1508335842
3645.262340000	3645.239610856	-0.173	0.197	-0.213	0.119	0.039446	1	4294967295	1508335843
3645.562483000	3645.539597814	-0.211	0.244	-0.207	0.122	0.032360	1	4294967295	1508335843
3645.862673000	3645.839594665	-0.220	0.313	-0.194	0.129	0.042288	1	4294967295	1508335843
3646.162887000	3646.139616846	-0.242	0.381	-0.184	0.137	0.068857	1	4294967295	1508335844
3646.457051000	3646.439593907	-0.192	0.493	-0.159	0.153	0.082185	1	4294967295	1508335844
3646.756833000	3646.739576394	-0.132	0.587	-0.133	0.164	0.067161	1	4294967295	1508335844
3647.056569000	3647.039557342	-0.070	0.687	-0.109	0.176	0.060020	1	4294967295	1508335844
3647.356281000	3647.339537914	-0.001	0.779	-0.085	0.185	0.090756	1	4294967295	1508335845
3647.656076000	3647.639520541	0.072	0.870	-0.062	0.193	0.087666	1	4294967295	1508335845
3647.964104000	3647.939504604	0.117	0.929	-0.048	0.193	0.076877	1	4294967295	1508335845
3648.255604000	3648.239457454	0.211	1.016	-0.023	0.200	0.070580	1	4294967295	1508335846
3648.555354000	3648.539412690	0.313	1.092	0.002	0.203	0.054477	1	4294967295	1508335846
3648.855317000	3648.839388106	0.417	1.154	0.025	0.203	0.029307	1	4294967295	1508335846
3649.155122000	3649.139370194	0.515	1.219	0.046	0.204	0.040974	1	4294967295	1508335847
3649.454920000	3649.439366636	0.583	1.298	0.059	0.208	0.044096	1	4294967295	1508335847
3649.754688000	3649.739348198	0.684	1.348	0.078	0.206	0.032739	1	4294967295	1508335847
3650.054457000	3650.039336865	0.801	1.376	0.099	0.198	0.030625	1	4294967295	1508335847
3650.354196000	3650.339323765	0.902	1.423	0.116	0.195	0.029495	1	4294967295	1508335848
3650.654045000	3650.639317444	0.989	1.472	0.128	0.193	0.042357	1	4294967295	1508335848
3650.953805000	3650.939297036	1.075	1.505	0.139	0.187	0.027748	1	4294967295	1508335848
3651.253624000	3651.239276504	1.147	1.556	0.146	0.186	0.046736	1	4294967295	1508335849
3651.566065000	3651.539274729	1.205	1.599	0.149	0.183	0.018511	1	4294967295	1508335849
3651.866279000	3651.839286574	1.265	1.640	0.153	0.180	0.050425	1	4294967295	1508335849
3652.166432000	3652.139280167	1.319	1.683	0.155	0.177	0.032037	1	4294967295	1508335850
3652.452941000	3652.439274131	1.374	1.729	0.157	0.175	0.034025	1	4294967295	1508335850
3652.752974000	3652.739267067	1.417	1.779	0.156	0.174	0.018875	1	4294967295	1508335850
3653.053306000	3653.039268497	1.472	1.822	0.158	0.172	0.017423	1	4294967295	1508335850
3653.366869000	3653.339264783	1.523	1.839	0.159	0.164	0.006272	1	4294967295	1508335851
3653.652773000	3653.639244677	1.580	1.889	0.161	0.163	0.011761	1	4294967295	1508335851
3653.952664000	3653.939223923	1.630	1.955	0.161	0.167	0.031373	1	4294967295	1508335851
3654.252572000	3654.239187608	1.629	2.001	0.149	0.166	0.036016	1	4294967295	1508335852
3654.552567000	3654.539157447	1.644	2.051	0.141	0.166	0.031939	1	4294967295	1508335852
3654.852538000	3654.839129438	1.653	2.090	0.133	0.163	0.025063	1	4294967295	1508335852
3655.152520000	3655.139105955	1.668	2.147	0.127	0.165	0.043117	1	4294967295	1508335853
3655.452443000	3655.439080670	1.654	2.186	0.114	0.163	0.024805	1	4294967295	1508335853
3655.752366000	3655.739047471	1.650	2.210	0.105	0.157	0.028303	1	4294967295	1508335853
3656.052336000	3656.039007475	1.638	2.188	0.094	0.141	0.023323	1	4294967295	1508335853
3656.352255000	3656.338978774	1.627	2.193	0.084	0.133	0.026981	1	4294967295	1508335854
3656.652221000	3656.638936877	1.633	2.155	0.079	0.115	0.021902	1	4294967295	1508335854
3656.952243000	3656.938909605	1.644	2.148	0.076	0.105	0.020882	1	4294967295	1508335854
3657.252196000	3657.238881531	1.655	2.156	0.072	0.099	0.020202	1	4294967295	1508335855
3657.552156000	3657.538850080	1.654	2.155	0.066	0.092	0.020026	1	4294967295	1508335855
3657.852134000	3657.838826205	1.643	2.164	0.057	0.087	0.025540	1	4294967295	1508335855
3658.152117000	3658.138802285	1.631	2.173	0.049	0.083	0.025460	1	4294967295	1508335856
3658.452043000	3658.438827541	1.707	2.317	0.066	0.111	0.509588	1	4294967295	1508335856
3658.752022000	3658.738834591	1.773	2.396	0.079	0.122	0.429322	1	4294967295	1508335856
3659.052112000	3659.038843963	1.822	2.492	0.086	0.136	0.361339	1	4294967295	1508335856
3659.352075000	3659.338806757	1.901	2.459	0.099	0.118	0.323266	1	4294967295	1508335857
3659.652024000	3659.638777933	1.969	2.441	0.108	0.105	0.326131	1	4294967295	1508335857
3659.951883000	3659.938753742	2.034	2.430	0.116	0.094	0.328479	1	4294967295	1508335857
3660.251959000	3660.238746031	2.103	2.445	0.125	0.091	0.352951	1	4294967295	1508335858
3660.551915000	3660.538708004	2.064	2.398	0.102	0.070	0.036739	1	4294967295	1508335858
3660.851877000	3660.838699645	2.134	2.437	0.112	0.075	0.343769	1	4294967295	1508335858
3661.151918000	3661.138686950	2.168	2.492	0.112	0.083	0.307142	1	4294967295	1508335859
3661.451872000	3661.438682287	2.186	2.575	0.108	0.098	0.279235	1	4294967295	1508335859
3661.751878000	3661.738682593	2.175	2.625	0.096	0.104	0.253035	1	4294967295	1508335859
3662.051848000	3662.038677210	2.216	2.604	0.099	0.090	0.237157	1	4294967295	1508335859
3662.351801000	3662.338655036	2.213	2.566	0.089	0.071	0.256333	1	4294967295	1508336052
